mal_id,title,title_english,title_japanese,score,scored_by,rank,popularity,members,favorites,episodes,duration,year,season,type,status,rating,source,genres,themes,demographics,studios,producers,licensors,synopsis,background
88,Kidou Senshi Gundam F91,Mobile Suit Gundam F91,機動戦士ガンダムＦ91,6.59,19737.0,6706.0,4082,36354,86,1.0,2 hr,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Original,"Action, Drama, Sci-Fi","Mecha, Military, Space",,Sunrise,"Sotsu, Shochiku, Atelier Musa, Nagoya Broadcasting Network","Nozomi Entertainment, Bandai Entertainment","In the year 123 of the Universal Century, skirmishes between the Federation government and the rebel group Crossbones Vanguard echo across Earth's space colonies. One of these small battles breaks in the hometown of young Seabook Arno, forcing him and his friends to flee and ensnaring them in the political turmoil that is quickly evolving into an all-out war.

Seabook meets Cecily Fairchild, granddaughter of the aristocrat Meitzer Ronah, who seeks to create a new political power called ""Cosmo Ba",
299,.hack//Liminality,.hack//Liminality,.hack//LIMINALITY,6.58,17115.0,6768.0,4170,34949,35,4.0,33 min per ep,,,OVA,Finished Airing,PG-13 - Teens 13 or older,Original,Mystery,Video Game,,Bee Train,"Bandai Visual, Bandai, CyberConnect2",Bandai Entertainment,"While playing the newly released MMORPG ""The World,"" Minase Mai and Tomonari Kasumi collapse in the real world and are sent to the hospital after hearing a mysterious sound. Only Mai recovers, while her friend Kasumi slips into a mysterious coma. Mai is later approached by the creator of ""The World,"" Tokuoka Junichiro, who unveils to her that, just like her friend, six other players across the country also collapsed while playing ""The World"" and are now in mysterious comas. What exactly is ""The ",A four-part DVD series included with the .hack// PlayStation 2 games.
259,Happy☆Lesson,,HAPPY☆LESSON,6.58,4825.0,6787.0,6352,12479,14,5.0,30 min per ep,,,OVA,Finished Airing,PG-13 - Teens 13 or older,Unknown,"Comedy, Romance","Harem, School",,"Studio Kyuuma, Venet, Chaos Project",KSS,ADV Films,"One guy. Five girls. One roof. It's a recycled idea, but it never gets old. Happy Lesson is a kinetic take on an old genre.

Chitose shares his house with five ladies. One might think the continued attention of this many girls would be a good thing, but too much attention can prove to be painful. Did I mention they're also instructors at his school (hence the title)? Not only is he the subject of their abuse at home, but at school as well. Even when things finally calm down at night, all the roo",
236,E's Otherwise,E's Otherwise,エスアザーワイズ,6.58,7389.0,6779.0,5575,17465,26,26.0,23 min per ep,2003.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Drama, Sci-Fi","Military, Super Power",Shounen,Studio Pierrot,Sotsu,ADV Films,"Kai, who has powers different from the rest, together with his sickly sister Hikaru was protected by an organization called ASHURUM. Scouted by Eiji, Kai was delegated to the ASHURUM special force AESES and undergo intensive training. Whenever he was free, Kai visited Hikaru at the hospital belongs to the organization, but Hikaru's condition never improved. So, one year later, with amazing growth from the intensive training, Kai decides to escape from the organization.

(Source: ANN)",
175,Tokyo Underground,Tokyo Underground,東京アンダーグラウンド,6.58,12227.0,6761.0,4375,31312,49,26.0,25 min per ep,2002.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Romance, Sci-Fi",Super Power,Shounen,Studio Pierrot,TV Tokyo Music,"Discotek Media, Geneon Entertainment USA","Under the capital city of Tokyo, Japan, there exists a large, vast, and unknown world known as Underground. There, people known as Elemental Users exist; people who have the ability to control the elements: Fire, Water, Lightning, Magnetism, Freeze, etc. Meet Rumina Asagi and his best friend Ginnosuke Isuzu, two average high school freshmen who reside in Tokyo. When they meet Gravity User, Chelsea Rorec, and the Miko of Life, Ruri Sarasa, their whole lives change into one big adventure.

(Source",
1572,Jungle Taitei,Kimba the White Lion,ジャングル大帝,6.58,3542.0,6731.0,7272,9031,24,52.0,25 min per ep,1965.0,fall,TV,Finished Airing,G - All Ages,Manga,Adventure,,"Kids, Shounen",Mushi Production,,"Nozomi Entertainment, Media Blasters","Leo the white lion was born on an ocean liner that crashed on the shores of a bustling city, where he spent his childhood learning the language and customs of humans. But something was missing. In search of his family, home, and a place to truly belong, Leo traveled back to Africa and began his journey to become the King of the Jungle.

Leo's adventure centers around finding peace between the animals and humans who live in his African home, often competing for space and resources. As he grows, L","Jungle Taitei was the first full-color anime to air on TV. The series originally aired on Fuji TV, and has since been broadcast under various titles all around the world. The episodes were taken out o"
34055,Berserk 2nd Season,Berserk: Season II,ベルセルク,6.57,108619.0,6798.0,1311,203374,533,12.0,24 min per ep,2017.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Adventure, Drama, Fantasy, Horror","Gore, Military, Psychological",Seinen,"Millepensee, GEMBA","WOWOW, Mainichi Broadcasting System, Hakusensha, Ultra Super Pictures, LIDENFILMS, NBCUniversal Entertainment Japan, Lucent Pictures Entertainment, Docomo Anime Store, Koei Tecmo Games","Funimation, Crunchyroll","Demons have now become commonplace around the kingdom of Midland, which has fallen into chaos. The swordsman Guts still cannot stay in one place for long due to his demonic brand. He could always manage to protect himself when he was alone, but now he has the added challenge of protecting former Commander Casca, a shell of her former self who neither remembers nor trusts him. They never have a moment's rest with the constant threat of demons, and they need a place where Casca will be safe till t",
1802,Dirty Pair Flash,Dirty Pair Flash,ダーティペアFLASH,6.57,4016.0,6801.0,6479,11860,25,6.0,26 min per ep,,,OVA,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Action, Adventure, Comedy, Sci-Fi, Ecchi",,,Sunrise,VAP,"ADV Films, Nozomi Entertainment","Kei and Yuri were originally junior auxiliary agents in the Worlds Works and Welfare Agency (W.W.W.A. or 3WA for short) when the two were paired together under the codename ""Lovely Angels."" Kei was coming off her fourth probation for something she had done, and Yuri's dating exploits were common knowledge, not to mention the two had an instant dislike for each other when they met.

At first, Kei and Yuri refused to work with each other, and Kei even resigned from the 3WA. Afterwards, the two con",
155,X/1999,X - The Movie,"エックス, X/1999",6.56,19669.0,6860.0,3781,42529,146,1.0,1 hr 37 min,,,Movie,Finished Airing,R+ - Mild Nudity,Manga,"Action, Drama, Fantasy, Mystery",Super Power,Shoujo,Madhouse,"Bandai Visual, Kadokawa Shoten, Victor Entertainment, Marubeni, Movic, Sega, Shelty, Arts Pro",Manga Entertainment,"The future of the universe rests on one young man, Kamui Shiro, who must destroy either the Dragons of Earth or the Dragons of Heaven - two opposing armies. He alone must decide whether humanity should be destroyed to create a purified universe, or whether it should be protected to preserve civilization.

Two oracles, the sisters Hinoto and Kanoe foresee the coming of the Dragons and predict opposite outcomes. Each sister gathers strength and ammunition to insure her own vision for the future. H",
289,Comic Party,Comic Party,こみっくパーティー,6.56,8675.0,6866.0,5128,21668,38,13.0,24 min per ep,2001.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Visual novel,"Comedy, Drama",Otaku Culture,,OLM,KSS,"Nozomi Entertainment, Discotek Media","Destiny or delusion? It's a hilarious rollercoaster of laughter and confusion when Taishi, the ultimate otaku, drags his friend Kazuki into the swirling world of ambition, hatred, and love—the world of fan comics! Poor clueless Kazuki must sink or swim when he's dumped straight into the middle of a massive comic convention. Lost amidst hoards of buyers, sellers, and cosplayers, Kazuki is about to be baptized by fire, all in order to lead him toward his true calling: to take over the world throug",
32603,Okusama ga Seitokaichou!+!,My Wife is the Student Council President!+,おくさまが生徒会長!＋!,6.56,94659.0,6901.0,1465,179943,138,12.0,8 min per ep,2016.0,fall,TV,Finished Airing,R+ - Mild Nudity,Manga,"Comedy, Romance, Ecchi",School,Shounen,Seven,"DAX Production, Dream Creation, Studio CHANT",,"Some time has passed since student council president Ui Wakana and vice president Hayato Izumi got married due to the agreement their parents made. While they still try to avoid unnecessary attention by keeping their unusual relationship a secret from the public, the two frequently misunderstand each other's desires. However, as Ui and Hayato continue working in the school's student council and spending time together at home, the peculiar couple gradually grows closer.

[Written by MAL Rewrite]","Okusama ga Seitokaichou!+! was released on Blu-ray and DVD on December 23, 2016."
49478,Junk Head 1,Junk Head 1,Junk Head 1,6.56,191.0,6882.0,17150,553,0,1.0,30 min,,,Movie,Finished Airing,R - 17+ (violence & profanity),Original,Sci-Fi,,,Yamiken,,,,
20021,Sword Art Online: Extra Edition,Sword Art Online: Extra Edition,ソードアート・オンライン Extra Edition,6.55,195433.0,6930.0,803,330828,597,1.0,1 hr 41 min,,,Special,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Action, Fantasy",Video Game,,A-1 Pictures,Aniplex,Aniplex of America,"The story is set a couple of years after the events of Sword Art Online, where Kazuto ""Kirito"" Kirigaya and his sister Suguha meet up with Asuna Yuuki, Rika ""Lisbeth"" Shinozaki, and Keiko ""Silica"" Ayano at the SAO Survivor School. Kirito then attends emergency counseling, while the girls go for a swim at the pool. It turns out that said ""emergency counseling"" is a subterfuge set up by Seijirou Kikuoka, aiming to rehash the incident of Sword Art Online in hopes of determining Akihiko Kayaba's mot",
148,Kita e.: Diamond Dust Drops,Diamond Daydreams,北へ。 ～Diamond Dust Drops～,6.55,3133.0,6909.0,6863,10378,10,12.0,24 min per ep,2004.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Visual novel,"Drama, Romance",,,Studio Deen,,ADV Films,"If a couple sees the diamond dust together, then they will certainly find eternal happiness. Or so it is said. This is a drama about the romances, friendships and conflicts of six girls from Hokkaido and how the diamond dust affects them and eventually links them together in the search for happiness. 

(Source: ANN)",
298,.hack//Tasogare no Udewa Densetsu,.hack//Legend of The Twilight,.hack//黄昏の腕輪伝説,6.55,36161.0,6942.0,2859,70444,138,12.0,23 min per ep,2003.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Adventure, Comedy, Fantasy",Video Game,Shounen,Bee Train,"Bandai Visual, Yomiko Advertising","Funimation, Bandai Entertainment","Winning the legendary characters ""Kite"" and ""Black Rose"" from an event held by the creators of the MMORPG ""The World,"" Shugo and his twin sister Rena step into ""The World."" Together, they complete events and quests, along with their new friends Ouka, Mirelle, Hotaru, and Sanjuro. Soon after, mysterious monsters appear, and death by these monsters causes players to slip into a coma in the real world. Only Shugo and Rena can solve this problem, but why are they being targeted, and what secrets is ",
28819,Okusama ga Seitokaichou!,My Wife is the Student Council President!,おくさまが生徒会長！,6.55,157093.0,6918.0,859,314656,471,12.0,8 min per ep,2015.0,summer,TV,Finished Airing,R+ - Mild Nudity,Manga,"Comedy, Romance, Ecchi",School,Shounen,Seven,"DAX Production, Dream Creation, Studio CHANT, Crunchyroll SC Anime Fund",Media Blasters,"Hayato Izumi, an introverted and studious high school student, is running for the position of student council president. However, his ambition is soon shattered by his rival, Ui Wakana, an outgoing person focused on the noble goal of improving school life through love and sex education. Accepting his loss, Hayato takes on the role of vice president.

Shortly after the election, Hayato is met with a surprise: Ui announces that she will be moving in with him—as his wife! Although initially hesitan",
63,DearS,DearS,ディアーズ,6.54,81742.0,6974.0,1662,154746,363,12.0,23 min per ep,2004.0,summer,TV,Finished Airing,R+ - Mild Nudity,Manga,"Comedy, Romance, Sci-Fi, Ecchi",Harem,Shounen,Daume,"Bandai Visual, HAL Film Maker, Genco, Lantis","Discotek Media, Geneon Entertainment USA","One year ago, a UFO containing 150 aliens crash-landed off the shores of Kasai. Because no one could fix their ship, the Japanese Government decided to bestow upon them the designation ""DearS"" and make them into Japanese citizens, teaching them the language, customs, and culture of Japan. However, in order for them to become more familiar with human society, a home-stay program has been enacted to allow them to mingle with other humans.

One misty morning, a truck carrying a capsule that housed ",
320,A Kite,Kite,A KITE（カイト）,6.53,38924.0,,2651,79910,388,2.0,26 min per ep,,,OVA,Finished Airing,Rx - Hentai,Original,"Action, Drama, Hentai",Gore,,Arms,"Green Bunny, BEAM Entertainment","Media Blasters, Discotek Media","After her parents were brutally murdered, school girl Sawa was taken into custody by Akai and Kanie, a pair of detectives assigned to her case. Corrupt and immoral, they train the girl to become a weapon, dangling the promise of vengeance in front of the hapless orphan. From celebrities and politicians to influential businessmen, Sawa is tasked with assassinating targets selected arbitrarily by her crooked overseers. She executes every mission without fail, and her distinctive weapon has become ","This OVA has been released in three versions: a censored version; a ""director's cut,"" with an extra fifteen minutes of footage; and the original ""uncut"" version, which remains uncensored. The uncut ve"
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",Ace Attorney,逆転裁判 ～その「真実」、異議あり！～,6.53,61953.0,7056.0,1738,145708,542,24.0,23 min per ep,2016.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Game,"Comedy, Drama, Mystery","Adult Cast, Detective, Workplace",,A-1 Pictures,"Aniplex, Yomiuri Telecasting, Capcom, Trinity Sound","Funimation, Crunchyroll","Since he was a child, Ryuuichi Naruhodou's dream was to become a defense attorney, protecting the innocent when no one else would. However, when the rookie lawyer finally takes on his first case under the guidance of his mentor Chihiro Ayasato, he realizes that the courtroom is a battlefield. In these fast paced trials, Ryuuichi is forced to think outside the box to uncover the truth of the crimes that have taken place in order to prove the innocence of his clients.

Gyakuten Saiban: Sono ""Shinj",
357,Bokusatsu Tenshi Dokuro-chan,Bludgeoning Angel Dokuro-chan,撲殺天使ドクロちゃん,6.53,115347.0,7043.0,1255,213577,956,4.0,26 min per ep,,,OVA,Finished Airing,R - 17+ (violence & profanity),Light novel,"Comedy, Supernatural, Ecchi","Gag Humor, Gore",,"HAL Film Maker, Nomad","Showgate, Geneon Entertainment","Media Blasters, Discotek Media","Sakura Kusakabe, a mere junior high student, has committed a horrible crime. Or, rather, he will commit a crime—20 years into the future. The crime in question? He will prevent all women from developing past the age of 12, with immortality as an unintended side effect. As a result, the angel Dokuro Mitsukai is sent from the future as an assassin, armed with with a magical spiked bat named Excalibolg. However, rather than kill him, Dokuro wants to take a different approach. She resolves to be a c",
225,Dragon Ball GT,Dragon Ball GT,ドラゴンボールGT,6.51,444067.0,7151.0,352,664220,2244,64.0,24 min per ep,1996.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Comedy, Fantasy",Martial Arts,Shounen,Toei Animation,Fuji TV,Funimation,"Emperor Pilaf finally has his hands on the Black Star Dragon Balls after years of searching, which are said to be twice as powerful as Earth's normal ones. Pilaf is about to make his wish for world domination when he is interrupted by Gokuu Son. As a result, Pilaf flubs his wish and accidentally turns Gokuu back into a child.

After the wish is granted, the Black Star Dragon Balls scatter across the galaxy. However, Gokuu discovers that they will cause the Earth to explode unless they are all br","Dragon Ball GT was produced by Toei Animation with minor involvement from Akira Toriyama, who assisted in creating the show's premise and designed most of the new villains and main protagonists. Toriy"
33743,Fuuka,Fuuka,風夏,6.51,153965.0,7156.0,868,312585,920,12.0,24 min per ep,2017.0,winter,TV,Finished Airing,R+ - Mild Nudity,Manga,"Drama, Romance, Ecchi","Love Polygon, Music, School",Shounen,Diomedéa,"Studio Tulip, Magic Capsule, Warner Bros. Japan, flying DOG","Funimation, Crunchyroll","The story follows the life of Yuu Haruna, who recently moved into Tokyo with his sisters after their father is forced to transfer overseas on work.

On his way to buy dinner while looking at his Twitter account, a high school girl suddenly crashes into him. Thinking he was taking upskirt pictures of her, the girl takes Yuu's phone, breaks it, and slaps him before leaving Yuu lying on the ground. As it turns out, this girl—Fuuka Akitsuki—also goes to the school Yuu is transferring to.

Unlike mos",
119,Final Approach,,φなる・あぷろーち,6.5,18227.0,7240.0,4044,37002,50,13.0,14 min per ep,2004.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Visual novel,"Comedy, Drama, Romance",,,"Trinet Entertainment, Zexcs",,,"Ever since their parents died a few years ago, Ryo and his sister Akane have been living alone together. Despite their difficult situation, they are still living reasonably happy and normal lives. However, everything is about to be flipped upside-down due to a secret government project. Due to increasingly low birth rates in Japan, the Japanese government is testing a program in which two young people are forced to marry. Ryo wants no part of it, but he is given little choice in the matter; his ",
197,Rizelmine,,りぜるまいん,6.49,11159.0,7291.0,4701,26822,49,24.0,15 min per ep,2002.0,spring,TV,Finished Airing,R+ - Mild Nudity,Manga,"Comedy, Romance, Sci-Fi, Ecchi",School,,"Madhouse, Imagin",m.o.e.,,"Iwaki Tomonori is an average 15-year-old boy who likes older women. He happens to have a crush on his teacher, but soon thereafter, learns she has become engaged. He heads home brokenhearted, only to find a 12-year-old girl named Rizel at his home, who he learns the Japanese government has married him to against his will. Furthermore, he learns Rizel is no ordinary girl; she is a biochemically engineered human, and her creators (her ""papa""s, as they are often referred to) promise to waive multip",
34051,Akiba's Trip The Animation,Akiba's Trip The Animation,AKIBA'S TRIP THE ANIMATION,6.48,64084.0,7327.0,1629,158577,311,13.0,23 min per ep,2017.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Game,"Action, Comedy, Fantasy, Ecchi","Otaku Culture, Parody, Urban Fantasy",,Gonzo,"AT-X, DLE, Studio Mausu, BS Fuji, Tokyo MX, Evil Line Records, Docomo Anime Store, bilibili, DMM.com, Sotsu Music Publishing, Exa International",Funimation,"Otaku siblings Tamotsu and Niwaka Denkigai are shopping in Akihabara when it is overrun by vampiric cosplaying monsters! These creatures, known as ""Bugged Ones,"" can possess anyone they bite and soon they begin causing mayhem across the city. As Tamotsu finds himself at the mercy of one of these creatures, he is rescued by the mysterious baseball bat-wielding Matome Mayonaka. Together, they fight through several more encounters with the Bugged Ones, but before long, Tamotsu is fatally wounded pr",
55,Arc the Lad,,アークザラッド,6.48,6481.0,7329.0,5543,17728,15,26.0,22 min per ep,1999.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Game,"Action, Adventure, Fantasy, Horror, Sci-Fi",,,Bee Train,"Sony Pictures Entertainment, Aniplex, Sony Interactive Entertainment",ADV Films,"The story follows Elk, a bounty hunter in some strange futuristic world. On this world archaic but advanced technology exists side by side with primitive attitudes, beasts and magic. In other words it's got a bit of everything. It also has an evil conspiracy who are able to produce powerful monsters called chimera, who can also appear as human. Naturally it is not long before Elk has rescued a young female beast-master and gained himself some serious enemies. 

(Source: ANN)",
163,Power Stone,,パワーストーン,6.46,4306.0,7488.0,7247,9097,19,26.0,24 min per ep,1999.0,spring,TV,Finished Airing,PG - Children,Game,"Adventure, Comedy, Fantasy",Historical,,Studio Pierrot,Avex Entertainment,ADV Films,"An ancient legend tells of a magical Powerstone that granted its owner any wish desired. Adventurers from all over the globe clash as they seek this mystical gem. 

Based upon the Dreamcast game, POWERSTONE tries to entertain us with the story behind the game's premise. The plot begins with our hero, Fokker, training to be a fighter like his idol, Vargas. 

(Source: AniDB)",
18799,Take Your Way,,Take Your Way,6.45,1754.0,,10448,3379,2,1.0,3 min,,,Music,Finished Airing,PG-13 - Teens 13 or older,Original,"Action, Supernatural",Music,Seinen,,NAZ,,"An animated music video for the song ""Take Your Way"" by livetune adding Fukase (from SEKAI NO OWARI).

The song is also used as the opening theme for Devil Survivor 2 The Animation.",
336,Ginyuu Mokushiroku Meine Liebe,,吟遊黙示録 マイネリーベ,6.44,4389.0,7638.0,6061,13989,30,13.0,23 min per ep,2004.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Visual novel,"Drama, Fantasy",,,Bee Train,Rondo Robe,,"The first season begins with introducing the characters, their past and their ambitions. Orpherus, Eduard, Camus, Lui, and Naoji are five noblemen who attend the prestigious Rozenstolz academy, and who are a part of the Strahl class—a class for potential candidates for the advisory positions in the royal palace in the small European country of Kuchen. Isaac is an English writer who visits Kuchen. While still students, the five noblemen are forced to deal with corrupted politicians, secret agents",
348,Binzume Yousei,Bottle Fairy,瓶詰妖精,6.44,8786.0,7624.0,5231,20657,63,13.0,12 min per ep,2003.0,fall,TV,Finished Airing,G - All Ages,Original,"Comedy, Fantasy",CGDCT,,Xebec,"HAL Film Maker, Genco, Starchild Records",Geneon Entertainment USA,"Set in the year 2004, Binzume Yousei is a slice-of-life fairy tale that revolves around four fairies, each represented by four unique colors as seen with their magical bottle jars. These fairies are the extremely peppy Kururu, the reserved and feminine Chiriri, the samurai-loving tomboy Sarara, and the quiet yet quirky Hororo.

Fascinated by the human world, these fairies arrived from the fairy world in hopes of participating in the annual traditions and overall way of human life. However, they ",
2495,Chance Triangle Session,Chance Pop Session,チャンス　トライアングルセッション,6.43,2203.0,7710.0,8326,6448,15,13.0,24 min per ep,2001.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Radio,"Drama, Slice of Life","Idols (Female), Music",,Madhouse,"Avex Entertainment, Avex Mode",ADV Films,"This anime is based on a 1999 radio drama about three very different girls: Akari, Yuki and Nozomi; going to see the concert of top pop idol Reika and by going to see this concert their lives are greatly influenced by it. 

Akari was raised in a very religious background, she is bright and cheerful and a big Reika fan. Yuki is an independent girl who ran away from her home in Hakodate. She is working in the concert hall of Reika's performance. Nozomi is the daughter from a wealthy family in Kobe",
125,Futakoi,Twin Love,双恋,6.41,16698.0,7822.0,4041,37050,26,13.0,24 min per ep,2004.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Original,"Comedy, Romance",School,,Telecom Animation Film,Lantis,Discotek Media,"With his mother dead and his father working abroad, Futami Nozomu returns to the town where he lived as a child, to attend high school and work part-time at a local shrine. He soon finds himself caught up in a local legend of twin girls loving the same man. And there are many twin girls in this town....

(Source: ANN)",
37598,Phantom in the Twilight,,ファントム イン ザ トワイライト,6.41,16164.0,7853.0,3381,51871,109,12.0,23 min per ep,2018.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Original,"Action, Supernatural",Vampire,,LIDENFILMS,Happy Elements,,"Set in modern day London, the story takes place in a world where ""Shadows"" are born from human fear and anxiety. A young girl arrives to study abroad, only to be caught in a bizarre incident as she enters university. In a city with no acquaintances, the helpless girl wanders into ""Café Forbidden,"" a mysterious café that exclusively opens at midnight. She meets an assortment of handsome men employed at the café, where guardians who protect the boundary between humans and shadow convene.

(Source:",
315,Xiao Qian,A Chinese Ghost Story,チャイニーズゴーストストーリー小倩,6.39,1233.0,7957.0,10349,3478,6,1.0,1 hr 24 min,,,Movie,Finished Airing,PG - Children,Unknown,"Action, Drama, Fantasy, Romance",,,Triangle Staff,"Polygram Japan, Film Workshop",VIZ Media,"A Chinese Ghost Story is a movie that follows a young man named Ning. After the loss of his girlfriend he works as a debt collector to forget his troubles only to encounter more than he had imagined. Accompanied by his constant companion Solid Gold, Ning ends up in a ghost town and from there the adventure ensues. This movie explores some of China`s myths and fantasies as the viewer is taken through a world of drama, romance, and battles between good and evil.

(Source: AniDB)",
105,Boys Be...,Boys Be...,ボーイズ・ビー,6.38,9927.0,7984.0,4824,25097,46,13.0,23 min per ep,2000.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Comedy, Romance",School,Shounen,HAL Film Maker,,Nozomi Entertainment,"There are two sides to every love story, and Boys Be... reveals what's really going on—from the guy's point of view!

Meet three normal high school guys with just one thing on their minds: girls. Quiet Kyoichi has been friends with Chiharu ever since they were young, but lately, his feelings have begun to change. Lecherous Makoto, a self-proclaimed master of the rules of romance, is ready to sweep the ladies off their feet. And Yoshihiko, a handsome sports nut, is unfortunately a bit clueless in",
7017,K-On!: Ura-On!,K-On!: Ura-On!,うらおん!,6.38,35005.0,7995.0,2978,65381,89,7.0,2 min per ep,,,Special,Finished Airing,G - All Ages,Original,Comedy,,,Kyoto Animation,,Sentai Filmworks,"The seven Blu-ray disc volumes of K-ON! have an extra short anime ""Ura-ON!""",
257,Ikkitousen,Ikki Tousen: Battle Vixens,一騎当千,6.37,73032.0,8071.0,1524,173125,448,13.0,24 min per ep,2003.0,summer,TV,Finished Airing,R+ - Mild Nudity,Manga,"Action, Ecchi","Martial Arts, School, Super Power",Seinen,J.C.Staff,"Genco, Media Factory, AT-X","Funimation, Geneon Entertainment USA","In the Kanto region, seven high schools fight to the death for absolute power. Each fighter is the reincarnation of a glorious warrior from the Three Kingdoms period, placing them in a perilous endeavor to overcome their often cruel destinies. Among them is the airheaded Hakufu Sonsaku, a student at Nanyou Academy who—despite possessing brilliant martial art abilities—is deemed to be killed at a young age by the ruthless Ukitsu.

However, her fellow classmate Koukin Shuuyu is tasked by Hakufu's ","Ikkitousen was released on DVD by Geneon Entertainment from August 10, 2004 to March 1, 2005. The series was republished in the same format by Funimation Entertainment on May 26, 2009 after Geneon Ent"
23,Ring ni Kakero 1,,リングにかけろ１,6.35,1818.0,8183.0,8889,5498,4,12.0,23 min per ep,2004.0,fall,TV,Finished Airing,PG - Children,Manga,Sports,Combat Sports,Shounen,Toei Animation,,,"In order to fulfill their dead father's wish, the siblings Takane Kiku and Takane Ryuji aim for the champion title of the boxing arena. Their sister, Kiku, will act as the trainer while her brother, Ryuji, will concentrate on the role of the boxer and learn the Boomerang. His battle with many rivals has led to the growth and maturing of Ryuji. The junior high boxing tournament has begun and Ryuji will be fighting his arch-rival, Kenzaki Jun. The battle begins.

(Source: ANN)",
562,Sakura Taisen: Le Nouveau Paris,Sakura Wars: The New Paris,サクラ大戦『ル・ヌーヴォー・巴里』,6.35,1351.0,8126.0,10204,3629,2,3.0,31 min per ep,,,OVA,Finished Airing,PG-13 - Teens 13 or older,Game,"Adventure, Sci-Fi","Mecha, Performing Arts",,Radix,"Pony Canyon, Sega, Imagine",,"After Ichiro Ogami's departure at the end of Sakura Taisen 3, the girls of the Paris Flower Defense Force are left debating who will be the next captain. Meanwhile, a centuries-old threat surfaces. 

(Source: ANN, edited)",Sakura Taisen: Le Nouveau Paris is an original sequel to the game Sakura Taisen 3: Paris wa Moeteiru ka.
241,Girls Bravo: First Season,Girls Bravo,GIRLSブラボー first season,6.35,74599.0,8155.0,1634,157615,335,11.0,23 min per ep,2004.0,summer,TV,Finished Airing,R+ - Mild Nudity,Manga,"Comedy, Fantasy, Romance, Ecchi","Harem, Isekai, School",Shounen,AIC Spirits,"AIC, Lantis, Kadokawa Shoten, Fuji TV, Rakuonsha, KlockWorx, Happinet Pictures","Funimation, Geneon Entertainment USA","Small for his age, Yukinari has been bullied and abused by girls all his life. Now in high school, he has developed a rare condition: whenever girls touch him, or even come close, he breaks out in hives. Imagine his surprise, when he is suddenly transported to the city of Seiren on a mystic world invisibly orbiting the Earth, and populated with vast numbers of women and very few men. Fortunately, he has a new friend, Miharu-chan, whose touch inexplicably doesn't affect him.

(Source: ANN)",
57996,Lili Kurong,,离离枯荣,6.35,226.0,8166.0,15798,741,0,1.0,1 min,,,ONA,Finished Airing,PG-13 - Teens 13 or older,Game,Fantasy,Music,,Gear Studio,,,A short film directed by Yakumo Crack for the Arknights 2024 Spring Festival Gala.,
39414,Gegege no Kitarou: Tamashii to Art,,ゲゲゲの鬼太郎　魂とアート,6.34,118.0,8229.0,14030,1190,0,2.0,5 min per ep,,,Movie,Finished Airing,G - All Ages,Manga,Supernatural,Mythology,Shounen,,,,"A Gegege no Kitarou VR/3D film by Toei Animation in collaboration with Dynamo Pictures (Dynapix) in honor of Toei's 50th anniversary with the franchise. In the first film you end up in the youkai world due to okuribi, giant bonfires that signify when the spirits return to the spirit world at the end of Obon. In the second film you the viewer gets lost in the youkai world and try to find your way home guided by Medama Oyaji.

The films were viewable at various expos and film festivals. For March ",
32379,Berserk,Berserk (2016),ベルセルク,6.33,192157.0,8242.0,675,387152,2736,12.0,24 min per ep,2016.0,summer,TV,Finished Airing,R+ - Mild Nudity,Manga,"Action, Adventure, Drama, Fantasy, Horror","Gore, Military, Psychological",Seinen,"Millepensee, GEMBA","WOWOW, Mainichi Broadcasting System, Hakusensha, Ultra Super Pictures, LIDENFILMS, NBCUniversal Entertainment Japan, Lucent Pictures Entertainment, Docomo Anime Store, Koei Tecmo Games","Funimation, Crunchyroll","Now branded for death and destined to be hunted by demons until the day he dies, Guts embarks on a journey to defy such a gruesome fate, as waves of beasts relentlessly pursue him. Steeling his resolve, he takes up the monstrous blade Dragonslayer and vows to exact vengeance on the one responsible, hunting down the very man he once looked up to and considered a friend.

Along the way, he encounters some unlikely allies, such as a small elf named Puck, and Isidro, a young thief looking to learn s",
